freq,indic_bt,nace_r2,s_adj,unit,geo,time,value
Monthly,Volume of sales,Retail sale of non-food products (except fuel),"Calendar adjusted data, not seasonally adjusted data",Percentage change compared to same period in previous year,Euro area – 20 countries (from 2023),2019-09-01,4.8
Monthly,Volume of sales,Retail sale of non-food products (except fuel),"Calendar adjusted data, not seasonally adjusted data",Percentage change compared to same period in previous year,Euro area – 20 countries (from 2023),2019-10-01,3.0
Monthly,Volume of sales,Retail sale of non-food products (except fuel),"Calendar adjusted data, not seasonally adjusted data",Percentage change compared to same period in previous year,Euro area – 20 countries (from 2023),2019-11-01,3.2
Monthly,Volume of sales,Retail sale of non-food products (except fuel),"Calendar adjusted data, not seasonally adjusted data",Percentage change compared to same period in previous year,Euro area – 20 countries (from 2023),2019-12-01,4.0
Monthly,Volume of sales,Retail sale of non-food products (except fuel),"Calendar adjusted data, not seasonally adjusted data",Percentage change compared to same period in previous year,Euro area – 20 countries (from 2023),2020-01-01,3.0
Monthly,Volume of sales,Retail sale of non-food products (except fuel),"Calendar adjusted data, not seasonally adjusted data",Percentage change compared to same period in previous year,Euro area – 20 countries (from 2023),2020-02-01,2.8
Monthly,Volume of sales,Retail sale of non-food products (except fuel),"Calendar adjusted data, not seasonally adjusted data",Percentage change compared to same period in previous year,Euro area – 20 countries (from 2023),2020-03-01,-18.9
Monthly,Volume of sales,Retail sale of non-food products (except fuel),"Calendar adjusted data, not seasonally adjusted data",Percentage change compared to same period in previous year,Euro area – 20 countries (from 2023),2020-04-01,-31.9
Monthly,Volume of sales,Retail sale of non-food products (except fuel),"Calendar adjusted data, not seasonally adjusted data",Percentage change compared to same period in previous year,Euro area – 20 countries (from 2023),2020-05-01,-5.5
Monthly,Volume of sales,Retail sale of non-food products (except fuel),"Calendar adjusted data, not seasonally adjusted data",Percentage change compared to same period in previous year,Euro area – 20 countries (from 2023),2020-06-01,3.7
Monthly,Volume of sales,Retail sale of non-food products (except fuel),"Calendar adjusted data, not seasonally adjusted data",Percentage change compared to same period in previous year,Euro area – 20 countries (from 2023),2020-07-01,0.5
Monthly,Volume of sales,Retail sale of non-food products (except fuel),"Calendar adjusted data, not seasonally adjusted data",Percentage change compared to same period in previous year,Euro area – 20 countries (from 2023),2020-08-01,6.0
Monthly,Volume of sales,Retail sale of non-food products (except fuel),"Calendar adjusted data, not seasonally adjusted data",Percentage change compared to same period in previous year,Euro area – 20 countries (from 2023),2020-09-01,3.8
Monthly,Volume of sales,Retail sale of non-food products (except fuel),"Calendar adjusted data, not seasonally adjusted data",Percentage change compared to same period in previous year,Euro area – 20 countries (from 2023),2020-10-01,5.8
Monthly,Volume of sales,Retail sale of non-food products (except fuel),"Calendar adjusted data, not seasonally adjusted data",Percentage change compared to same period in previous year,Euro area – 20 countries (from 2023),2020-11-01,-2.5
Monthly,Volume of sales,Retail sale of non-food products (except fuel),"Calendar adjusted data, not seasonally adjusted data",Percentage change compared to same period in previous year,Euro area – 20 countries (from 2023),2020-12-01,-0.3
Monthly,Volume of sales,Retail sale of non-food products (except fuel),"Calendar adjusted data, not seasonally adjusted data",Percentage change compared to same period in previous year,Euro area – 20 countries (from 2023),2021-01-01,-11.7
Monthly,Volume of sales,Retail sale of non-food products (except fuel),"Calendar adjusted data, not seasonally adjusted data",Percentage change compared to same period in previous year,Euro area – 20 countries (from 2023),2021-02-01,-4.1
Monthly,Volume of sales,Retail sale of non-food products (except fuel),"Calendar adjusted data, not seasonally adjusted data",Percentage change compared to same period in previous year,Euro area – 20 countries (from 2023),2021-03-01,29.7
Monthly,Volume of sales,Retail sale of non-food products (except fuel),"Calendar adjusted data, not seasonally adjusted data",Percentage change compared to same period in previous year,Euro area – 20 countries (from 2023),2021-04-01,43.4
Monthly,Volume of sales,Retail sale of non-food products (except fuel),"Calendar adjusted data, not seasonally adjusted data",Percentage change compared to same period in previous year,Euro area – 20 countries (from 2023),2021-05-01,14.6
Monthly,Volume of sales,Retail sale of non-food products (except fuel),"Calendar adjusted data, not seasonally adjusted data",Percentage change compared to same period in previous year,Euro area – 20 countries (from 2023),2021-06-01,8.6
Monthly,Volume of sales,Retail sale of non-food products (except fuel),"Calendar adjusted data, not seasonally adjusted data",Percentage change compared to same period in previous year,Euro area – 20 countries (from 2023),2021-07-01,5.8
Monthly,Volume of sales,Retail sale of non-food products (except fuel),"Calendar adjusted data, not seasonally adjusted data",Percentage change compared to same period in previous year,Euro area – 20 countries (from 2023),2021-08-01,4.1
Monthly,Volume of sales,Retail sale of non-food products (except fuel),"Calendar adjusted data, not seasonally adjusted data",Percentage change compared to same period in previous year,Euro area – 20 countries (from 2023),2021-09-01,4.5
Monthly,Volume of sales,Retail sale of non-food products (except fuel),"Calendar adjusted data, not seasonally adjusted data",Percentage change compared to same period in previous year,Euro area – 20 countries (from 2023),2021-10-01,4.6
Monthly,Volume of sales,Retail sale of non-food products (except fuel),"Calendar adjusted data, not seasonally adjusted data",Percentage change compared to same period in previous year,Euro area – 20 countries (from 2023),2021-11-01,15.3
Monthly,Volume of sales,Retail sale of non-food products (except fuel),"Calendar adjusted data, not seasonally adjusted data",Percentage change compared to same period in previous year,Euro area – 20 countries (from 2023),2021-12-01,6.0
Monthly,Volume of sales,Retail sale of non-food products (except fuel),"Calendar adjusted data, not seasonally adjusted data",Percentage change compared to same period in previous year,Euro area – 20 countries (from 2023),2022-01-01,19.2
Monthly,Volume of sales,Retail sale of non-food products (except fuel),"Calendar adjusted data, not seasonally adjusted data",Percentage change compared to same period in previous year,Euro area – 20 countries (from 2023),2022-02-01,13.1
Monthly,Volume of sales,Retail sale of non-food products (except fuel),"Calendar adjusted data, not seasonally adjusted data",Percentage change compared to same period in previous year,Euro area – 20 countries (from 2023),2022-03-01,7.1
Monthly,Volume of sales,Retail sale of non-food products (except fuel),"Calendar adjusted data, not seasonally adjusted data",Percentage change compared to same period in previous year,Euro area – 20 countries (from 2023),2022-04-01,12.0
Monthly,Volume of sales,Retail sale of non-food products (except fuel),"Calendar adjusted data, not seasonally adjusted data",Percentage change compared to same period in previous year,Euro area – 20 countries (from 2023),2022-05-01,4.9
Monthly,Volume of sales,Retail sale of non-food products (except fuel),"Calendar adjusted data, not seasonally adjusted data",Percentage change compared to same period in previous year,Euro area – 20 countries (from 2023),2022-06-01,-2.5
Monthly,Volume of sales,Retail sale of non-food products (except fuel),"Calendar adjusted data, not seasonally adjusted data",Percentage change compared to same period in previous year,Euro area – 20 countries (from 2023),2022-07-01,0.5
Monthly,Volume of sales,Retail sale of non-food products (except fuel),"Calendar adjusted data, not seasonally adjusted data",Percentage change compared to same period in previous year,Euro area – 20 countries (from 2023),2022-08-01,-1.0
Monthly,Volume of sales,Retail sale of non-food products (except fuel),"Calendar adjusted data, not seasonally adjusted data",Percentage change compared to same period in previous year,Euro area – 20 countries (from 2023),2022-09-01,1.9
Monthly,Volume of sales,Retail sale of non-food products (except fuel),"Calendar adjusted data, not seasonally adjusted data",Percentage change compared to same period in previous year,Euro area – 20 countries (from 2023),2022-10-01,-2.4
Monthly,Volume of sales,Retail sale of non-food products (except fuel),"Calendar adjusted data, not seasonally adjusted data",Percentage change compared to same period in previous year,Euro area – 20 countries (from 2023),2022-11-01,-2.2
